{'?': <absl.app.HelpFlag object at 0x7feac8126450>,
 'alsologtostderr': <absl.flags._flag.BooleanFlag object at 0x7fead3df6790>,
 'batch_size': <absl.flags._flag.Flag object at 0x7feac8126090>,
 'beta1': <absl.flags._flag.Flag object at 0x7feac811fcd0>,
 'c_dim': <absl.flags._flag.Flag object at 0x7feac8126190>,
 'checkpoint_dir': <absl.flags._flag.Flag object at 0x7feac81262d0>,
 'data_format': <absl.flags._flag.Flag object at 0x7feac8126210>,
 'datafile': <absl.flags._flag.Flag object at 0x7feac811fb10>,
 'dataset': <absl.flags._flag.Flag object at 0x7feac811f990>,
 'df_dim': <absl.flags._flag.Flag object at 0x7feac811ffd0>,
 'epoch': <absl.flags._flag.Flag object at 0x7feac811fb90>,
 'experiment': <absl.flags._flag.Flag object at 0x7feac8126390>,
 'flip_labels': <absl.flags._flag.Flag object at 0x7feac811fd50>,
 'gf_dim': <absl.flags._flag.Flag object at 0x7feac811ff50>,
 'help': <absl.app.HelpFlag object at 0x7feac8126450>,
 'helpfull': <absl.app.HelpfullFlag object at 0x7feac81264d0>,
 'helpshort': <absl.app.HelpshortFlag object at 0x7feac8126490>,
 'helpxml': <absl.app.HelpXMLFlag object at 0x7feac8126510>,
 'learning_rate': <absl.flags._flag.Flag object at 0x7feac811fc50>,
 'log_dir': <absl.flags._flag.Flag object at 0x7fead3df6850>,
 'logtostderr': <absl.flags._flag.BooleanFlag object at 0x7fead3df6690>,
 'nd_layers': <absl.flags._flag.Flag object at 0x7feac811fe50>,
 'ng_layers': <absl.flags._flag.Flag object at 0x7feac811fed0>,
 'only_check_args': <absl.flags._flag.BooleanFlag object at 0x7fead3df6f90>,
 'op_conversion_fallback_to_while_loop': <absl.flags._flag.BooleanFlag object at 0x7fead2596550>,
 'output_size': <absl.flags._flag.Flag object at 0x7feac8126110>,
 'pdb_post_mortem': <absl.flags._flag.BooleanFlag object at 0x7fead3dee650>,
 'profile_file': <absl.flags._flag.Flag object at 0x7fead3df6f10>,
 'run_with_pdb': <absl.flags._flag.BooleanFlag object at 0x7fead3decb10>,
 'run_with_profiling': <absl.flags._flag.BooleanFlag object at 0x7fead3dee1d0>,
 'save_every_step': <absl.flags._flag.BooleanFlag object at 0x7feac81263d0>,
 'showprefixforinfo': <absl.flags._flag.BooleanFlag object at 0x7fead3df6a50>,
 'stderrthreshold': <absl.logging._StderrthresholdFlag object at 0x7fead3df69d0>,
 'test_random_seed': <absl.flags._flag.Flag object at 0x7feac869df90>,
 'test_randomize_ordering_seed': <absl.flags._flag.Flag object at 0x7feac86b4090>,
 'test_srcdir': <absl.flags._flag.Flag object at 0x7feac86b1290>,
 'test_tmpdir': <absl.flags._flag.Flag object at 0x7feac86b13d0>,
 'transpose_matmul_b': <absl.flags._flag.BooleanFlag object at 0x7feac8126250>,
 'use_cprofile_for_profiling': <absl.flags._flag.BooleanFlag object at 0x7fead3df6f50>,
 'v': <absl.logging._VerbosityFlag object at 0x7fead3df6890>,
 'verbose': <absl.flags._flag.BooleanFlag object at 0x7feac8126410>,
 'verbosity': <absl.logging._VerbosityFlag object at 0x7fead3df6890>,
 'xml_output_file': <absl.flags._flag.Flag object at 0x7feac864a610>,
 'z_dim': <absl.flags._flag.Flag object at 0x7feac811fdd0>}
Epoch: [ 0] Step: [   0/ 125] time: 39.7479, d_loss: 0.55289328, g_loss: 8.89543533
Epoch: [ 8] Step: [ 115/ 125] time: 5973.8346, d_loss: 0.00000000, g_loss: 30.69110107
Epoch: [ 8] Step: [ 116/ 125] time: 5979.5826, d_loss: 0.00000000, g_loss: 28.54476166
Epoch: [ 8] Step: [ 117/ 125] time: 5985.0404, d_loss: 0.00000000, g_loss: 28.48748016
Epoch: [ 8] Step: [ 118/ 125] time: 5990.8293, d_loss: 0.00000000, g_loss: 27.66604233
Epoch: [ 8] Step: [ 119/ 125] time: 5996.2664, d_loss: 0.00000000, g_loss: 25.21940231
Epoch: [ 8] Step: [ 120/ 125] time: 6002.1947, d_loss: 0.00000000, g_loss: 27.75055504
Epoch: [ 8] Step: [ 121/ 125] time: 6008.1138, d_loss: 0.00000000, g_loss: 27.69883728
Epoch: [ 8] Step: [ 122/ 125] time: 6013.5628, d_loss: 0.00000000, g_loss: 25.14492798
Epoch: [ 8] Step: [ 123/ 125] time: 6018.9549, d_loss: 0.00000000, g_loss: 24.34286118
Epoch: [ 8] Step: [ 124/ 125] time: 6024.3511, d_loss: 0.00000000, g_loss: 25.12378311
Epoch: [ 9] Step: [   0/ 125] time: 6029.0965, d_loss: 0.00000000, g_loss: 22.94645691
Epoch: [ 9] Step: [   1/ 125] time: 6034.0880, d_loss: 0.00000000, g_loss: 23.13340378
Epoch: [ 9] Step: [   2/ 125] time: 6038.9274, d_loss: 0.00000000, g_loss: 21.97900391
Epoch: [ 9] Step: [   3/ 125] time: 6044.2309, d_loss: 0.00000000, g_loss: 22.43566513
Epoch: [ 9] Step: [   4/ 125] time: 6048.9499, d_loss: 0.00000000, g_loss: 22.38776779
Epoch: [ 9] Step: [   5/ 125] time: 6053.3875, d_loss: 0.00000000, g_loss: 21.79763985
Epoch: [ 9] Step: [   6/ 125] time: 6058.0634, d_loss: 0.00000000, g_loss: 21.39699173
Epoch: [ 9] Step: [   7/ 125] time: 6062.8616, d_loss: 0.00000000, g_loss: 20.89086533
Epoch: [ 9] Step: [   8/ 125] time: 6067.7953, d_loss: 0.00000000, g_loss: 21.29955673
Epoch: [ 9] Step: [   9/ 125] time: 6072.8614, d_loss: 0.00000000, g_loss: 20.17296028
Epoch: [ 9] Step: [  10/ 125] time: 6078.0510, d_loss: 0.00000000, g_loss: 19.85923004
Epoch: [ 9] Step: [  11/ 125] time: 6083.2421, d_loss: 0.00000000, g_loss: 20.23675919
Epoch: [ 9] Step: [  12/ 125] time: 6088.5016, d_loss: 0.00000000, g_loss: 19.30971909
Epoch: [ 9] Step: [  13/ 125] time: 6093.4030, d_loss: 0.00000000, g_loss: 19.64579773
Epoch: [ 9] Step: [  14/ 125] time: 6098.1412, d_loss: 0.03399162, g_loss: 17.75683022
Epoch: [ 9] Step: [  15/ 125] time: 6103.1977, d_loss: 0.00000000, g_loss: 16.87344360
Epoch: [ 9] Step: [  16/ 125] time: 6108.0194, d_loss: 0.00000000, g_loss: 17.81171417
Epoch: [ 9] Step: [  17/ 125] time: 6113.1600, d_loss: 0.00000000, g_loss: 15.76838684
Epoch: [ 9] Step: [  18/ 125] time: 6118.3399, d_loss: 0.00000000, g_loss: 17.13062286
Epoch: [ 9] Step: [  19/ 125] time: 6123.5397, d_loss: 0.00000000, g_loss: 17.27786064
Epoch: [ 9] Step: [  20/ 125] time: 6128.7469, d_loss: 0.00000000, g_loss: 15.69285011
Epoch: [ 9] Step: [  21/ 125] time: 6133.7919, d_loss: 0.00000000, g_loss: 16.86686897
Epoch: [ 9] Step: [  22/ 125] time: 6138.5742, d_loss: 0.00000000, g_loss: 14.07895851
Epoch: [ 9] Step: [  23/ 125] time: 6143.4094, d_loss: 0.00000000, g_loss: 15.14309025
Epoch: [ 9] Step: [  24/ 125] time: 6149.0076, d_loss: 16.22620583, g_loss: 8.26202774
Epoch: [ 9] Step: [  25/ 125] time: 6154.1514, d_loss: 1.45034587, g_loss: 2.83981466
Epoch: [ 9] Step: [  26/ 125] time: 6159.4264, d_loss: 0.62653482, g_loss: 4.10927582
Epoch: [ 9] Step: [  27/ 125] time: 6164.3494, d_loss: 0.00314066, g_loss: 9.46378326
Epoch: [ 9] Step: [  28/ 125] time: 6169.3365, d_loss: 0.00000000, g_loss: 11.31227398
Epoch: [ 9] Step: [  29/ 125] time: 6174.5555, d_loss: 0.00153843, g_loss: 12.42856503
Epoch: [ 9] Step: [  30/ 125] time: 6179.6083, d_loss: 0.01681077, g_loss: 9.05752182
Epoch: [ 9] Step: [  31/ 125] time: 6184.6220, d_loss: 0.11179707, g_loss: 9.09885788
Epoch: [ 9] Step: [  32/ 125] time: 6189.4747, d_loss: 0.09565318, g_loss: 8.53700256
Epoch: [ 9] Step: [  33/ 125] time: 6194.5569, d_loss: 0.00000000, g_loss: 7.94282484
Epoch: [ 9] Step: [  34/ 125] time: 6199.9053, d_loss: 0.00000000, g_loss: 10.25219631
Epoch: [ 9] Step: [  35/ 125] time: 6205.0155, d_loss: 0.04422474, g_loss: 6.48777390
Epoch: [ 9] Step: [  36/ 125] time: 6209.9077, d_loss: 0.01099959, g_loss: 6.92878342
Epoch: [ 9] Step: [  37/ 125] time: 6214.8361, d_loss: 0.00000000, g_loss: 6.13284540
Epoch: [ 9] Step: [  38/ 125] time: 6220.0135, d_loss: 0.00010088, g_loss: 5.96347523
Epoch: [ 9] Step: [  39/ 125] time: 6225.4668, d_loss: 0.00000000, g_loss: 4.84411335
Epoch: [ 9] Step: [  40/ 125] time: 6230.6949, d_loss: 0.00007975, g_loss: 5.06106472
Epoch: [ 9] Step: [  41/ 125] time: 6235.8632, d_loss: 0.01330941, g_loss: 4.11940241
Epoch: [ 9] Step: [  42/ 125] time: 6241.1939, d_loss: 0.02544649, g_loss: 3.68341064
Epoch: [ 9] Step: [  43/ 125] time: 6246.7091, d_loss: 0.00000000, g_loss: 4.49404526
Epoch: [ 9] Step: [  44/ 125] time: 6251.8476, d_loss: 0.00000000, g_loss: 4.74885654
Epoch: [ 9] Step: [  45/ 125] time: 6257.4528, d_loss: 0.20908277, g_loss: 0.84018171
Epoch: [ 9] Step: [  46/ 125] time: 6262.7452, d_loss: 0.64107060, g_loss: 1.79673123
Epoch: [ 9] Step: [  47/ 125] time: 6267.8408, d_loss: 0.05498533, g_loss: 19.72261429
Epoch: [ 9] Step: [  48/ 125] time: 6272.9934, d_loss: 0.18654060, g_loss: 40.60545349
Epoch: [ 9] Step: [  49/ 125] time: 6278.0597, d_loss: 0.02081970, g_loss: 37.90695572
Epoch: [ 9] Step: [  50/ 125] time: 6283.3065, d_loss: 0.00000000, g_loss: 35.27262115
Epoch: [ 9] Step: [  51/ 125] time: 6288.3263, d_loss: 0.00000000, g_loss: 31.25222206
Epoch: [ 9] Step: [  52/ 125] time: 6293.6464, d_loss: 0.01839880, g_loss: 30.27017975
Epoch: [ 9] Step: [  53/ 125] time: 6298.9700, d_loss: 0.00000000, g_loss: 28.89942169
Epoch: [ 9] Step: [  54/ 125] time: 6304.6550, d_loss: 0.00000000, g_loss: 24.78494072
Epoch: [ 9] Step: [  55/ 125] time: 6309.6947, d_loss: 0.01591483, g_loss: 24.79699707
Epoch: [ 9] Step: [  56/ 125] time: 6315.0163, d_loss: 0.00000000, g_loss: 25.82650566
Epoch: [ 9] Step: [  57/ 125] time: 6320.1408, d_loss: 0.00000000, g_loss: 22.58766937
Epoch: [ 9] Step: [  58/ 125] time: 6325.3269, d_loss: 0.00000000, g_loss: 23.06231689
Epoch: [ 9] Step: [  59/ 125] time: 6330.9287, d_loss: 0.00000000, g_loss: 22.59857941
Epoch: [ 9] Step: [  60/ 125] time: 6336.3888, d_loss: 0.00000000, g_loss: 20.80786514
Epoch: [ 9] Step: [  61/ 125] time: 6341.5016, d_loss: 0.00000000, g_loss: 21.76221275
Epoch: [ 9] Step: [  62/ 125] time: 6346.2961, d_loss: 0.00000000, g_loss: 21.18912888
Epoch: [ 9] Step: [  63/ 125] time: 6351.6681, d_loss: 0.00000000, g_loss: 19.56632233
Epoch: [ 9] Step: [  64/ 125] time: 6356.8246, d_loss: 0.00000000, g_loss: 17.88711739
Epoch: [ 9] Step: [  65/ 125] time: 6362.0362, d_loss: 0.00000000, g_loss: 19.62787819
Epoch: [ 9] Step: [  66/ 125] time: 6367.2473, d_loss: 0.00000000, g_loss: 19.08282089
Epoch: [ 9] Step: [  67/ 125] time: 6372.4503, d_loss: 0.00000000, g_loss: 17.20965576
Epoch: [ 9] Step: [  68/ 125] time: 6377.8765, d_loss: 0.00000000, g_loss: 16.55850792
Epoch: [ 9] Step: [  69/ 125] time: 6383.0386, d_loss: 0.00000000, g_loss: 17.95942688
Epoch: [ 9] Step: [  70/ 125] time: 6388.4731, d_loss: 0.00000000, g_loss: 17.19490051
Epoch: [ 9] Step: [  71/ 125] time: 6393.5106, d_loss: 0.00000000, g_loss: 17.22029495
Epoch: [ 9] Step: [  72/ 125] time: 6398.7157, d_loss: 0.00000000, g_loss: 16.09647369
Epoch: [ 9] Step: [  73/ 125] time: 6403.9099, d_loss: 0.00000000, g_loss: 15.68317032
Epoch: [ 9] Step: [  74/ 125] time: 6409.3321, d_loss: 0.00000000, g_loss: 15.54666519
Epoch: [ 9] Step: [  75/ 125] time: 6414.4093, d_loss: 0.00000000, g_loss: 15.51761150
Epoch: [ 9] Step: [  76/ 125] time: 6419.7092, d_loss: 0.00000000, g_loss: 14.91404629
Epoch: [ 9] Step: [  77/ 125] time: 6425.1303, d_loss: 0.00000000, g_loss: 15.03129292
Epoch: [ 9] Step: [  78/ 125] time: 6430.3178, d_loss: 15.46847534, g_loss: 14.64873314
Epoch: [ 9] Step: [  79/ 125] time: 6435.6675, d_loss: 0.00000000, g_loss: 14.79165840
Epoch: [ 9] Step: [  80/ 125] time: 6440.8808, d_loss: 0.00000000, g_loss: 14.25201035
Epoch: [ 9] Step: [  81/ 125] time: 6446.2504, d_loss: 0.00000000, g_loss: 15.08083630
Epoch: [ 9] Step: [  82/ 125] time: 6451.3966, d_loss: 0.00000000, g_loss: 13.60752296
Epoch: [ 9] Step: [  83/ 125] time: 6456.5995, d_loss: 0.00000000, g_loss: 13.92548466
Epoch: [ 9] Step: [  84/ 125] time: 6462.1540, d_loss: 0.00000000, g_loss: 13.31680298
Epoch: [ 9] Step: [  85/ 125] time: 6467.3663, d_loss: 0.00000000, g_loss: 12.24774742
Epoch: [ 9] Step: [  86/ 125] time: 6472.8098, d_loss: 0.00000000, g_loss: 12.75314713
Epoch: [ 9] Step: [  87/ 125] time: 6478.1452, d_loss: 0.00000000, g_loss: 12.66054535
Epoch: [ 9] Step: [  88/ 125] time: 6483.4386, d_loss: 0.00000000, g_loss: 11.87879753
Epoch: [ 9] Step: [  89/ 125] time: 6488.6170, d_loss: 0.00000000, g_loss: 12.64301682
Epoch: [ 9] Step: [  90/ 125] time: 6493.6608, d_loss: 0.00000000, g_loss: 10.16384029
Epoch: [ 9] Step: [  91/ 125] time: 6499.0608, d_loss: 0.00000000, g_loss: 11.00881195
Epoch: [ 9] Step: [  92/ 125] time: 6504.4344, d_loss: 0.00000000, g_loss: 10.47731113
Epoch: [ 9] Step: [  93/ 125] time: 6509.8969, d_loss: 0.00000000, g_loss: 11.42670536
Epoch: [ 9] Step: [  94/ 125] time: 6515.3096, d_loss: 0.00000000, g_loss: 10.26269627
Epoch: [ 9] Step: [  95/ 125] time: 6520.5685, d_loss: 12.31154060, g_loss: 10.62167645
Epoch: [ 9] Step: [  96/ 125] time: 6526.0016, d_loss: 0.00000000, g_loss: 10.49411011
Epoch: [ 9] Step: [  97/ 125] time: 6531.1825, d_loss: 0.00000000, g_loss: 10.25143242
Epoch: [ 9] Step: [  98/ 125] time: 6536.3585, d_loss: 0.00000000, g_loss: 8.42879677
Epoch: [ 9] Step: [  99/ 125] time: 6541.7374, d_loss: 0.00000000, g_loss: 9.32506561
Epoch: [ 9] Step: [ 100/ 125] time: 6547.2196, d_loss: 0.00000000, g_loss: 9.89651871
Epoch: [ 9] Step: [ 101/ 125] time: 6552.6727, d_loss: 0.00000000, g_loss: 9.71203041
Epoch: [ 9] Step: [ 102/ 125] time: 6557.9873, d_loss: 0.00000000, g_loss: 8.71322632
Epoch: [ 9] Step: [ 103/ 125] time: 6563.2188, d_loss: 0.00000000, g_loss: 8.12612152
Epoch: [ 9] Step: [ 104/ 125] time: 6568.4007, d_loss: 0.00000000, g_loss: 9.49472523
Epoch: [ 9] Step: [ 105/ 125] time: 6573.7867, d_loss: 0.00000000, g_loss: 8.36386967
Epoch: [ 9] Step: [ 106/ 125] time: 6579.1402, d_loss: 0.00000000, g_loss: 7.61596775
Epoch: [ 9] Step: [ 107/ 125] time: 6584.1848, d_loss: 0.00000000, g_loss: 8.54229164
Epoch: [ 9] Step: [ 108/ 125] time: 6589.5905, d_loss: 0.00000000, g_loss: 6.58449888
Epoch: [ 9] Step: [ 109/ 125] time: 6595.2074, d_loss: 0.00000000, g_loss: 6.65549374
Epoch: [ 9] Step: [ 110/ 125] time: 6600.5087, d_loss: 0.00000000, g_loss: 6.51631069
Epoch: [ 9] Step: [ 111/ 125] time: 6605.7683, d_loss: 0.00000000, g_loss: 7.03763771
Epoch: [ 9] Step: [ 112/ 125] time: 6610.8225, d_loss: 0.00000000, g_loss: 6.28182888
Epoch: [ 9] Step: [ 113/ 125] time: 6616.0346, d_loss: 0.00000000, g_loss: 6.23158836
Epoch: [ 9] Step: [ 114/ 125] time: 6621.3044, d_loss: 0.00000000, g_loss: 5.94490623
Epoch: [ 9] Step: [ 115/ 125] time: 6626.8167, d_loss: 0.00000000, g_loss: 5.78743076
Epoch: [ 9] Step: [ 116/ 125] time: 6631.9761, d_loss: 0.00000000, g_loss: 6.95303535
Epoch: [ 9] Step: [ 117/ 125] time: 6637.4883, d_loss: 0.00000000, g_loss: 6.11313248
Epoch: [ 9] Step: [ 118/ 125] time: 6643.0753, d_loss: 0.00000000, g_loss: 5.70722389
Epoch: [ 9] Step: [ 119/ 125] time: 6648.5445, d_loss: 0.00000000, g_loss: 4.90585995
Epoch: [ 9] Step: [ 120/ 125] time: 6653.5201, d_loss: 0.00000000, g_loss: 5.37442875
Epoch: [ 9] Step: [ 121/ 125] time: 6659.0607, d_loss: 0.00000000, g_loss: 5.14641571
Epoch: [ 9] Step: [ 122/ 125] time: 6664.7996, d_loss: 0.03563292, g_loss: 4.37863159
Epoch: [ 9] Step: [ 123/ 125] time: 6670.1390, d_loss: 0.00000000, g_loss: 5.04273129
Epoch: [ 9] Step: [ 124/ 125] time: 6675.5688, d_loss: 0.00000000, g_loss: 4.43276167
Epoch: [10] Step: [   0/ 125] time: 6680.5317, d_loss: 0.00000000, g_loss: 3.65044594
Epoch: [10] Step: [   1/ 125] time: 6685.0289, d_loss: 0.00838442, g_loss: 3.89974880
Epoch: [10] Step: [   2/ 125] time: 6690.1173, d_loss: 0.00253584, g_loss: 3.00000000
Epoch: [10] Step: [   3/ 125] time: 6695.1045, d_loss: 0.00000000, g_loss: 2.82898426
Epoch: [10] Step: [   4/ 125] time: 6699.9508, d_loss: 0.33881330, g_loss: 2.23455191
Epoch: [10] Step: [   5/ 125] time: 6705.0711, d_loss: 0.12089168, g_loss: 2.23348212
Epoch: [10] Step: [   6/ 125] time: 6709.9129, d_loss: 0.02917224, g_loss: 3.35931492
Epoch: [10] Step: [   7/ 125] time: 6714.6626, d_loss: 0.06026225, g_loss: 1.90899980
Epoch: [10] Step: [   8/ 125] time: 6719.5568, d_loss: 1.57927644, g_loss: -4.51273060
Epoch: [10] Step: [   9/ 125] time: 6724.2517, d_loss: 0.34172809, g_loss: 23.59857941
Epoch: [10] Step: [  10/ 125] time: 6729.3642, d_loss: 0.15678936, g_loss: 37.90238953
Epoch: [10] Step: [  11/ 125] time: 6734.3478, d_loss: 0.00000000, g_loss: 42.55744934
Epoch: [10] Step: [  12/ 125] time: 6739.1299, d_loss: 0.00000000, g_loss: 32.98824310
Epoch: [10] Step: [  13/ 125] time: 6743.8204, d_loss: 0.00000000, g_loss: 23.20362473
Epoch: [10] Step: [  14/ 125] time: 6748.9848, d_loss: 0.00000000, g_loss: 19.96391106
Epoch: [10] Step: [  15/ 125] time: 6753.8212, d_loss: 0.00000000, g_loss: 17.65562248
Epoch: [10] Step: [  16/ 125] time: 6759.0706, d_loss: 0.00000000, g_loss: 22.73084831
Epoch: [10] Step: [  17/ 125] time: 6764.0482, d_loss: 0.00000000, g_loss: 13.77337265
Epoch: [10] Step: [  18/ 125] time: 6768.7828, d_loss: 0.00000000, g_loss: 29.09806824
Epoch: [10] Step: [  19/ 125] time: 6773.4868, d_loss: 0.00000000, g_loss: 26.37125015
Epoch: [10] Step: [  20/ 125] time: 6778.6761, d_loss: 0.00000000, g_loss: 12.03011894
Epoch: [10] Step: [  21/ 125] time: 6783.3131, d_loss: 0.00000000, g_loss: 23.50539017
Epoch: [10] Step: [  22/ 125] time: 6788.1897, d_loss: 0.00000000, g_loss: 20.12755203
Epoch: [10] Step: [  23/ 125] time: 6793.2141, d_loss: 0.00000000, g_loss: 8.51072884
Epoch: [10] Step: [  24/ 125] time: 6798.3021, d_loss: 0.00000000, g_loss: 7.49531460
Epoch: [10] Step: [  25/ 125] time: 6803.4366, d_loss: 0.00000000, g_loss: 14.36227131
Epoch: [10] Step: [  26/ 125] time: 6808.3940, d_loss: 3.18048763, g_loss: -2.04679179
Epoch: [10] Step: [  27/ 125] time: 6813.6117, d_loss: 4.14247513, g_loss: 17.77027893
Epoch: [10] Step: [  28/ 125] time: 6818.7722, d_loss: 0.01745814, g_loss: 15.03061485
Epoch: [10] Step: [  29/ 125] time: 6823.9652, d_loss: 0.00000000, g_loss: 69.17817688
Epoch: [10] Step: [  30/ 125] time: 6828.8764, d_loss: 0.00000000, g_loss: 61.83718872
Epoch: [10] Step: [  31/ 125] time: 6833.8526, d_loss: 0.00000000, g_loss: 50.07771301
Epoch: [10] Step: [  32/ 125] time: 6839.0366, d_loss: 0.00000000, g_loss: 44.86434937
Epoch: [10] Step: [  33/ 125] time: 6844.0277, d_loss: 0.00000000, g_loss: 40.62500000
Epoch: [10] Step: [  34/ 125] time: 6849.2618, d_loss: 0.00000000, g_loss: 39.74218750
Epoch: [10] Step: [  35/ 125] time: 6854.2130, d_loss: 0.00000000, g_loss: 36.06952667
Epoch: [10] Step: [  36/ 125] time: 6859.5442, d_loss: 0.00000000, g_loss: 30.38846970
Epoch: [10] Step: [  37/ 125] time: 6864.5842, d_loss: 0.00000000, g_loss: 28.14927101
Epoch: [10] Step: [  38/ 125] time: 6869.4502, d_loss: 0.00000000, g_loss: 27.66582108
Epoch: [10] Step: [  39/ 125] time: 6874.4194, d_loss: 0.00000000, g_loss: 24.20685959
Epoch: [10] Step: [  40/ 125] time: 6879.6324, d_loss: 0.00000000, g_loss: 23.09529495
Epoch: [10] Step: [  41/ 125] time: 6884.9377, d_loss: 20.27818489, g_loss: 21.44522285
Epoch: [10] Step: [  42/ 125] time: 6889.9241, d_loss: 0.00000000, g_loss: 18.33322144
Epoch: [10] Step: [  43/ 125] time: 6894.8819, d_loss: 0.00000000, g_loss: 17.32385254
Epoch: [10] Step: [  44/ 125] time: 6900.3443, d_loss: 0.00000000, g_loss: 16.19630623
Epoch: [10] Step: [  45/ 125] time: 6905.4071, d_loss: 0.00000000, g_loss: 14.52513218
Epoch: [10] Step: [  46/ 125] time: 6910.1495, d_loss: 0.00000000, g_loss: 12.79577637
Epoch: [10] Step: [  47/ 125] time: 6915.0643, d_loss: 0.00000000, g_loss: 11.49082565
Epoch: [10] Step: [  48/ 125] time: 6920.2446, d_loss: 0.00000000, g_loss: 9.11976719
Epoch: [10] Step: [  49/ 125] time: 6925.3011, d_loss: 0.00230777, g_loss: 7.55303097
Epoch: [10] Step: [  50/ 125] time: 6930.9551, d_loss: 0.36154366, g_loss: 4.82995605
Epoch: [10] Step: [  51/ 125] time: 6936.2744, d_loss: 0.00000000, g_loss: 11.99575615
Epoch: [10] Step: [  52/ 125] time: 6941.6118, d_loss: 0.00000000, g_loss: 37.72072983
Epoch: [10] Step: [  53/ 125] time: 6946.5894, d_loss: 0.00000000, g_loss: 34.39356995
Epoch: [10] Step: [  54/ 125] time: 6951.9160, d_loss: 0.00000000, g_loss: 31.90362358
Epoch: [10] Step: [  55/ 125] time: 6957.3768, d_loss: 4.80181074, g_loss: -0.37022442
Epoch: [10] Step: [  56/ 125] time: 6962.4111, d_loss: 2.58262682, g_loss: 1.05840051
Epoch: [10] Step: [  57/ 125] time: 6967.5194, d_loss: 1.17203856, g_loss: 19.58220863
Epoch: [10] Step: [  58/ 125] time: 6972.6764, d_loss: 0.00000000, g_loss: 22.90643311
Epoch: [10] Step: [  59/ 125] time: 6977.8386, d_loss: 0.00000000, g_loss: 21.67273521
Epoch: [10] Step: [  60/ 125] time: 6983.0024, d_loss: 0.00000000, g_loss: 18.36849594
Epoch: [10] Step: [  61/ 125] time: 6988.0757, d_loss: 0.00000000, g_loss: 10.13444614
Epoch: [10] Step: [  62/ 125] time: 6993.6519, d_loss: 0.41827244, g_loss: 1.81708145
Epoch: [10] Step: [  63/ 125] time: 6999.2735, d_loss: 0.13838631, g_loss: 14.29247475
Epoch: [10] Step: [  64/ 125] time: 7004.4982, d_loss: 0.00000000, g_loss: 23.43223000
Epoch: [10] Step: [  65/ 125] time: 7009.7394, d_loss: 22.90074348, g_loss: -23.50346375
Epoch: [10] Step: [  66/ 125] time: 7015.3727, d_loss: 6.75315809, g_loss: 16.65326691
Epoch: [10] Step: [  67/ 125] time: 7020.6686, d_loss: 0.74036789, g_loss: 5.58738041
Epoch: [10] Step: [  68/ 125] time: 7025.8642, d_loss: 0.00000000, g_loss: 8.66666794
Epoch: [10] Step: [  69/ 125] time: 7031.1289, d_loss: 0.00000000, g_loss: 7.55975151
Epoch: [10] Step: [  70/ 125] time: 7036.5254, d_loss: 0.00000000, g_loss: 5.39140940
Epoch: [10] Step: [  71/ 125] time: 7041.8217, d_loss: 0.09035006, g_loss: 2.85037041
Epoch: [10] Step: [  72/ 125] time: 7046.9953, d_loss: 0.00000000, g_loss: 7.60740566
Epoch: [10] Step: [  73/ 125] time: 7052.0808, d_loss: 0.00000000, g_loss: 6.77043152
Epoch: [10] Step: [  74/ 125] time: 7057.4967, d_loss: 1.54451871, g_loss: 0.52355576
Epoch: [10] Step: [  75/ 125] time: 7062.7480, d_loss: 0.17992100, g_loss: 11.18254471
Epoch: [10] Step: [  76/ 125] time: 7067.9668, d_loss: 0.04339701, g_loss: 16.40435028
Epoch: [10] Step: [  77/ 125] time: 7073.3669, d_loss: 0.19631991, g_loss: 27.46910477
Epoch: [10] Step: [  78/ 125] time: 7078.8802, d_loss: 0.09573694, g_loss: 25.48289490
Epoch: [10] Step: [  79/ 125] time: 7084.2689, d_loss: 0.13176176, g_loss: 24.37930679
Epoch: [10] Step: [  80/ 125] time: 7089.3908, d_loss: 0.04993558, g_loss: 22.69804955
Epoch: [10] Step: [  81/ 125] time: 7094.5411, d_loss: 0.01996263, g_loss: 19.28087425
Epoch: [10] Step: [  82/ 125] time: 7099.8579, d_loss: 0.00000000, g_loss: 17.32433701
Epoch: [10] Step: [  83/ 125] time: 7104.8139, d_loss: 0.04271039, g_loss: 16.52129745
Epoch: [10] Step: [  84/ 125] time: 7110.3740, d_loss: 0.00000000, g_loss: 14.53563309
Epoch: [10] Step: [  85/ 125] time: 7115.9026, d_loss: 0.00000000, g_loss: 13.03983974
Epoch: [10] Step: [  86/ 125] time: 7121.1332, d_loss: 0.13739184, g_loss: 11.55175972
Epoch: [10] Step: [  87/ 125] time: 7126.2376, d_loss: 0.04096465, g_loss: 9.97750950
Epoch: [10] Step: [  88/ 125] time: 7131.5320, d_loss: 0.00000000, g_loss: 8.36956978
Epoch: [10] Step: [  89/ 125] time: 7136.6606, d_loss: 0.12263927, g_loss: 6.21799755
Epoch: [10] Step: [  90/ 125] time: 7141.8718, d_loss: 0.05323821, g_loss: 5.94673967
Epoch: [10] Step: [  91/ 125] time: 7147.4610, d_loss: 0.71806931, g_loss: 4.08705187
Epoch: [10] Step: [  92/ 125] time: 7152.8957, d_loss: 4.07358360, g_loss: -0.71015996
Epoch: [10] Step: [  93/ 125] time: 7158.3159, d_loss: 8.48751736, g_loss: 54.90940857
Epoch: [10] Step: [  94/ 125] time: 7163.6797, d_loss: 1.18032193, g_loss: 44.79211426
