{'?': <absl.app.HelpFlag object at 0x7f952e3054d0>,
 'alsologtostderr': <absl.flags._flag.BooleanFlag object at 0x7f9539fd67d0>,
 'batch_size': <absl.flags._flag.Flag object at 0x7f952e305110>,
 'beta1': <absl.flags._flag.Flag object at 0x7f952e2fdd50>,
 'c_dim': <absl.flags._flag.Flag object at 0x7f952e305210>,
 'checkpoint_dir': <absl.flags._flag.Flag object at 0x7f952e305350>,
 'data_format': <absl.flags._flag.Flag object at 0x7f952e305290>,
 'datafile': <absl.flags._flag.Flag object at 0x7f952e2fdb90>,
 'dataset': <absl.flags._flag.Flag object at 0x7f952e2fda10>,
 'df_dim': <absl.flags._flag.Flag object at 0x7f952e305090>,
 'epoch': <absl.flags._flag.Flag object at 0x7f952e2fdc10>,
 'experiment': <absl.flags._flag.Flag object at 0x7f952e305410>,
 'flip_labels': <absl.flags._flag.Flag object at 0x7f952e2fddd0>,
 'gf_dim': <absl.flags._flag.Flag object at 0x7f952e2fdfd0>,
 'help': <absl.app.HelpFlag object at 0x7f952e3054d0>,
 'helpfull': <absl.app.HelpfullFlag object at 0x7f952e305550>,
 'helpshort': <absl.app.HelpshortFlag object at 0x7f952e305510>,
 'helpxml': <absl.app.HelpXMLFlag object at 0x7f952e305590>,
 'learning_rate': <absl.flags._flag.Flag object at 0x7f952e2fdcd0>,
 'log_dir': <absl.flags._flag.Flag object at 0x7f9539fd6890>,
 'logtostderr': <absl.flags._flag.BooleanFlag object at 0x7f9539fd66d0>,
 'nd_layers': <absl.flags._flag.Flag object at 0x7f952e2fded0>,
 'ng_layers': <absl.flags._flag.Flag object at 0x7f952e2fdf50>,
 'only_check_args': <absl.flags._flag.BooleanFlag object at 0x7f9539fd6fd0>,
 'op_conversion_fallback_to_while_loop': <absl.flags._flag.BooleanFlag object at 0x7f9538776590>,
 'output_size': <absl.flags._flag.Flag object at 0x7f952e305190>,
 'pdb_post_mortem': <absl.flags._flag.BooleanFlag object at 0x7f9539fce690>,
 'profile_file': <absl.flags._flag.Flag object at 0x7f9539fd6f50>,
 'run_with_pdb': <absl.flags._flag.BooleanFlag object at 0x7f9539fcbb50>,
 'run_with_profiling': <absl.flags._flag.BooleanFlag object at 0x7f9539fce210>,
 'save_every_step': <absl.flags._flag.BooleanFlag object at 0x7f952e305450>,
 'showprefixforinfo': <absl.flags._flag.BooleanFlag object at 0x7f9539fd6a90>,
 'stderrthreshold': <absl.logging._StderrthresholdFlag object at 0x7f9539fd6a10>,
 'test_random_seed': <absl.flags._flag.Flag object at 0x7f952e87dfd0>,
 'test_randomize_ordering_seed': <absl.flags._flag.Flag object at 0x7f952e8940d0>,
 'test_srcdir': <absl.flags._flag.Flag object at 0x7f952e8912d0>,
 'test_tmpdir': <absl.flags._flag.Flag object at 0x7f952e891410>,
 'transpose_matmul_b': <absl.flags._flag.BooleanFlag object at 0x7f952e3052d0>,
 'use_cprofile_for_profiling': <absl.flags._flag.BooleanFlag object at 0x7f9539fd6f90>,
 'v': <absl.logging._VerbosityFlag object at 0x7f9539fd68d0>,
 'verbose': <absl.flags._flag.BooleanFlag object at 0x7f952e305490>,
 'verbosity': <absl.logging._VerbosityFlag object at 0x7f9539fd68d0>,
 'xml_output_file': <absl.flags._flag.Flag object at 0x7f952e82a650>,
 'z_dim': <absl.flags._flag.Flag object at 0x7f952e2fde50>}
 [*] Reading checkpoints...
 [*] Success to read dcgan.model-epoch-39
Epoch: [40] Step: [   0/ 125] time: 40.3411, d_loss: 0.08245159, g_loss: 4.40735722
Epoch: [41] Step: [  79/ 125] time: 1287.4261, d_loss: 0.00000000, g_loss: 21.73694038
Epoch: [41] Step: [  80/ 125] time: 1293.7545, d_loss: 0.00000000, g_loss: 21.01900291
Epoch: [41] Step: [  81/ 125] time: 1300.6090, d_loss: 0.00000000, g_loss: 21.54632950
Epoch: [41] Step: [  82/ 125] time: 1306.9712, d_loss: 0.00000000, g_loss: 19.37246895
Epoch: [41] Step: [  83/ 125] time: 1313.3930, d_loss: 0.00000000, g_loss: 20.17786789
Epoch: [41] Step: [  84/ 125] time: 1319.6098, d_loss: 0.00000000, g_loss: 17.73655319
Epoch: [41] Step: [  85/ 125] time: 1325.7766, d_loss: 0.00000000, g_loss: 17.44527817
Epoch: [41] Step: [  86/ 125] time: 1332.3485, d_loss: 0.00000000, g_loss: 17.58660889
Epoch: [41] Step: [  87/ 125] time: 1338.5983, d_loss: 0.00000000, g_loss: 17.35040665
Epoch: [41] Step: [  88/ 125] time: 1344.8944, d_loss: 0.00000000, g_loss: 16.14463615
Epoch: [41] Step: [  89/ 125] time: 1351.3889, d_loss: 0.00000000, g_loss: 15.79133606
Epoch: [41] Step: [  90/ 125] time: 1357.9148, d_loss: 0.00000000, g_loss: 15.19822502
Epoch: [41] Step: [  91/ 125] time: 1364.3419, d_loss: 0.00000000, g_loss: 14.85591793
Epoch: [41] Step: [  92/ 125] time: 1370.5556, d_loss: 0.00000000, g_loss: 14.56181335
Epoch: [41] Step: [  93/ 125] time: 1376.8764, d_loss: 0.00000000, g_loss: 14.86285114
Epoch: [41] Step: [  94/ 125] time: 1383.1090, d_loss: 0.00000000, g_loss: 15.80700970
Epoch: [41] Step: [  95/ 125] time: 1389.5671, d_loss: 0.00000000, g_loss: 13.43177223
Epoch: [41] Step: [  96/ 125] time: 1396.0495, d_loss: 0.00000000, g_loss: 13.38262272
Epoch: [41] Step: [  97/ 125] time: 1402.1138, d_loss: 0.00000000, g_loss: 12.91464520
Epoch: [41] Step: [  98/ 125] time: 1408.7880, d_loss: 0.00000000, g_loss: 13.51898193
Epoch: [41] Step: [  99/ 125] time: 1415.4485, d_loss: 0.00000000, g_loss: 12.48290634
Epoch: [41] Step: [ 100/ 125] time: 1421.7726, d_loss: 0.00000000, g_loss: 12.97445107
Epoch: [41] Step: [ 101/ 125] time: 1427.9021, d_loss: 0.10330122, g_loss: 13.06891060
Epoch: [41] Step: [ 102/ 125] time: 1434.3090, d_loss: 0.00000000, g_loss: 11.96671677
Epoch: [41] Step: [ 103/ 125] time: 1440.3628, d_loss: 0.00000000, g_loss: 11.48483467
Epoch: [41] Step: [ 104/ 125] time: 1446.5302, d_loss: 0.00000000, g_loss: 11.80199146
Epoch: [41] Step: [ 105/ 125] time: 1452.8594, d_loss: 0.00000000, g_loss: 11.79544258
Epoch: [41] Step: [ 106/ 125] time: 1459.3090, d_loss: 0.00000000, g_loss: 11.12898636
Epoch: [41] Step: [ 107/ 125] time: 1465.9095, d_loss: 0.00000000, g_loss: 11.06276512
Epoch: [41] Step: [ 108/ 125] time: 1472.3206, d_loss: 0.00000000, g_loss: 10.71545219
Epoch: [41] Step: [ 109/ 125] time: 1479.1108, d_loss: 0.00000000, g_loss: 10.60428143
Epoch: [41] Step: [ 110/ 125] time: 1485.4891, d_loss: 0.00000000, g_loss: 10.46179295
Epoch: [41] Step: [ 111/ 125] time: 1491.7512, d_loss: 0.00000000, g_loss: 10.24066353
Epoch: [41] Step: [ 112/ 125] time: 1497.9214, d_loss: 0.00000000, g_loss: 10.11943817
Epoch: [41] Step: [ 113/ 125] time: 1504.2839, d_loss: 0.00000000, g_loss: 10.00898933
Epoch: [41] Step: [ 114/ 125] time: 1510.5997, d_loss: 0.00000000, g_loss: 10.02352715
Epoch: [41] Step: [ 115/ 125] time: 1516.7941, d_loss: 0.00000000, g_loss: 9.96561050
Epoch: [41] Step: [ 116/ 125] time: 1523.1675, d_loss: 0.00000000, g_loss: 9.63849640
Epoch: [41] Step: [ 117/ 125] time: 1529.1620, d_loss: 0.00064322, g_loss: 9.51462173
Epoch: [41] Step: [ 118/ 125] time: 1535.6607, d_loss: 0.00000000, g_loss: 9.41853905
Epoch: [41] Step: [ 119/ 125] time: 1542.1747, d_loss: 0.00000000, g_loss: 9.34520435
Epoch: [41] Step: [ 120/ 125] time: 1548.5735, d_loss: 0.00000000, g_loss: 14.10581398
Epoch: [41] Step: [ 121/ 125] time: 1554.8545, d_loss: 0.00000000, g_loss: 16.60989761
Epoch: [41] Step: [ 122/ 125] time: 1561.4764, d_loss: 0.00000000, g_loss: 17.31842422
Epoch: [41] Step: [ 123/ 125] time: 1567.7205, d_loss: 0.00000000, g_loss: 19.39047241
Epoch: [41] Step: [ 124/ 125] time: 1574.1760, d_loss: 0.00000000, g_loss: 17.24461174
Epoch: [42] Step: [   0/ 125] time: 1581.7497, d_loss: 0.00000000, g_loss: 20.36942101
Epoch: [42] Step: [   1/ 125] time: 1587.5018, d_loss: 0.00000000, g_loss: 17.65388107
Epoch: [42] Step: [   2/ 125] time: 1593.2808, d_loss: 0.00000000, g_loss: 17.59010887
Epoch: [42] Step: [   3/ 125] time: 1598.5177, d_loss: 0.00000000, g_loss: 16.92597961
Epoch: [42] Step: [   4/ 125] time: 1604.2800, d_loss: 0.00000000, g_loss: 17.47620010
Epoch: [42] Step: [   5/ 125] time: 1610.1314, d_loss: 0.00000000, g_loss: 17.87012863
Epoch: [42] Step: [   6/ 125] time: 1615.9314, d_loss: 0.00000000, g_loss: 16.58575058
Epoch: [42] Step: [   7/ 125] time: 1621.6036, d_loss: 0.00000000, g_loss: 15.78301048
Epoch: [42] Step: [   8/ 125] time: 1627.5962, d_loss: 0.00000000, g_loss: 15.39415932
Epoch: [42] Step: [   9/ 125] time: 1633.6876, d_loss: 0.00000000, g_loss: 15.96030426
Epoch: [42] Step: [  10/ 125] time: 1639.3174, d_loss: 0.00000000, g_loss: 16.41765594
Epoch: [42] Step: [  11/ 125] time: 1645.1606, d_loss: 0.00000000, g_loss: 15.96516991
Epoch: [42] Step: [  12/ 125] time: 1650.6566, d_loss: 0.00000000, g_loss: 12.75722885
Epoch: [42] Step: [  13/ 125] time: 1656.7780, d_loss: 0.00000000, g_loss: 13.15371990
Epoch: [42] Step: [  14/ 125] time: 1662.8491, d_loss: 0.00000000, g_loss: 10.33002281
Epoch: [42] Step: [  15/ 125] time: 1668.7694, d_loss: 0.00000000, g_loss: 12.49911022
Epoch: [42] Step: [  16/ 125] time: 1674.8881, d_loss: 0.00000000, g_loss: 11.31186008
Epoch: [42] Step: [  17/ 125] time: 1680.6308, d_loss: 0.00000000, g_loss: 11.11137581
Epoch: [42] Step: [  18/ 125] time: 1686.2790, d_loss: 0.00000000, g_loss: 11.86729050
Epoch: [42] Step: [  19/ 125] time: 1692.3656, d_loss: 0.00000000, g_loss: 10.50138569
Epoch: [42] Step: [  20/ 125] time: 1698.6032, d_loss: 0.00000000, g_loss: 9.67250633
Epoch: [42] Step: [  21/ 125] time: 1704.6741, d_loss: 0.00000000, g_loss: 10.01182747
Epoch: [42] Step: [  22/ 125] time: 1711.0967, d_loss: 0.00000000, g_loss: 10.33059788
Epoch: [42] Step: [  23/ 125] time: 1717.3618, d_loss: 0.00000000, g_loss: 8.58140182
Epoch: [42] Step: [  24/ 125] time: 1723.0660, d_loss: 0.00000000, g_loss: 8.46896458
Epoch: [42] Step: [  25/ 125] time: 1728.7745, d_loss: 0.00000000, g_loss: 9.31768227
Epoch: [42] Step: [  26/ 125] time: 1734.9035, d_loss: 0.00000000, g_loss: 8.33738136
Epoch: [42] Step: [  27/ 125] time: 1740.8970, d_loss: 0.00000000, g_loss: 8.14183044
Epoch: [42] Step: [  28/ 125] time: 1746.8669, d_loss: 0.00000000, g_loss: 7.55463362
Epoch: [42] Step: [  29/ 125] time: 1752.9391, d_loss: 6.54679966, g_loss: 0.46878105
Epoch: [42] Step: [  30/ 125] time: 1759.1292, d_loss: 4.48626089, g_loss: 98.13080597
Epoch: [42] Step: [  31/ 125] time: 1764.8459, d_loss: 18.53804016, g_loss: 88.79524994
Epoch: [42] Step: [  32/ 125] time: 1770.6937, d_loss: 0.00000000, g_loss: 78.55171967
Epoch: [42] Step: [  33/ 125] time: 1776.6488, d_loss: 0.00000000, g_loss: 70.83799744
Epoch: [42] Step: [  34/ 125] time: 1782.6788, d_loss: 0.00000000, g_loss: 64.67517090
Epoch: [42] Step: [  35/ 125] time: 1788.6956, d_loss: 0.00000000, g_loss: 59.15891266
Epoch: [42] Step: [  36/ 125] time: 1794.9564, d_loss: 0.00000000, g_loss: 56.80900192
Epoch: [42] Step: [  37/ 125] time: 1800.6447, d_loss: 0.00000000, g_loss: 53.34891129
Epoch: [42] Step: [  38/ 125] time: 1806.6365, d_loss: 0.00000000, g_loss: 50.31843567
Epoch: [42] Step: [  39/ 125] time: 1812.8490, d_loss: 0.00000000, g_loss: 48.81766129
Epoch: [42] Step: [  40/ 125] time: 1819.0005, d_loss: 0.00000000, g_loss: 46.60498428
Epoch: [42] Step: [  41/ 125] time: 1825.1336, d_loss: 0.00000000, g_loss: 45.28940582
Epoch: [42] Step: [  42/ 125] time: 1830.9057, d_loss: 0.00000000, g_loss: 43.28981781
Epoch: [42] Step: [  43/ 125] time: 1837.1236, d_loss: 0.00000000, g_loss: 41.44356918
Epoch: [42] Step: [  44/ 125] time: 1843.4556, d_loss: 0.00000000, g_loss: 39.82175827
Epoch: [42] Step: [  45/ 125] time: 1849.2907, d_loss: 0.00000000, g_loss: 38.35865021
Epoch: [42] Step: [  46/ 125] time: 1855.4013, d_loss: 0.00000000, g_loss: 37.17721558
Epoch: [42] Step: [  47/ 125] time: 1861.5840, d_loss: 0.00000000, g_loss: 36.16548538
Epoch: [42] Step: [  48/ 125] time: 1867.4797, d_loss: 0.00000000, g_loss: 33.10781097
Epoch: [42] Step: [  49/ 125] time: 1873.5379, d_loss: 0.00000000, g_loss: 32.16607285
Epoch: [42] Step: [  50/ 125] time: 1879.2967, d_loss: 0.00000000, g_loss: 30.66918755
Epoch: [42] Step: [  51/ 125] time: 1885.4172, d_loss: 0.00000000, g_loss: 29.17060852
Epoch: [42] Step: [  52/ 125] time: 1891.5157, d_loss: 0.00000000, g_loss: 26.74104881
Epoch: [42] Step: [  53/ 125] time: 1897.8920, d_loss: 0.00000000, g_loss: 25.15121460
Epoch: [42] Step: [  54/ 125] time: 1903.9943, d_loss: 0.00000000, g_loss: 23.43005180
Epoch: [42] Step: [  55/ 125] time: 1909.9246, d_loss: 0.00000000, g_loss: 21.97550201
Epoch: [42] Step: [  56/ 125] time: 1916.0153, d_loss: 0.00000000, g_loss: 20.49326706
Epoch: [42] Step: [  57/ 125] time: 1921.5881, d_loss: 0.00000000, g_loss: 18.27369690
Epoch: [42] Step: [  58/ 125] time: 1927.4289, d_loss: 0.00000000, g_loss: 17.13092041
Epoch: [42] Step: [  59/ 125] time: 1933.7136, d_loss: 0.00000000, g_loss: 15.52803040
Epoch: [42] Step: [  60/ 125] time: 1940.1528, d_loss: 0.00000000, g_loss: 13.58433819
Epoch: [42] Step: [  61/ 125] time: 1946.2716, d_loss: 0.00000000, g_loss: 11.96453667
Epoch: [42] Step: [  62/ 125] time: 1952.5386, d_loss: 0.00452381, g_loss: 9.97020531
Epoch: [42] Step: [  63/ 125] time: 1958.8902, d_loss: 0.05636329, g_loss: 8.68098831
Epoch: [42] Step: [  64/ 125] time: 1965.1699, d_loss: 0.00000000, g_loss: 13.03066730
Epoch: [42] Step: [  65/ 125] time: 1971.2931, d_loss: 82.63462830, g_loss: -65.19399261
Epoch: [42] Step: [  66/ 125] time: 1977.4649, d_loss: 36.88586044, g_loss: -35.45708466
Epoch: [42] Step: [  67/ 125] time: 1983.4966, d_loss: 4.05838108, g_loss: 34.96032715
Epoch: [42] Step: [  68/ 125] time: 1989.6480, d_loss: 0.00000000, g_loss: 50.99441528
Epoch: [42] Step: [  69/ 125] time: 1995.7550, d_loss: 0.00000000, g_loss: 52.40299225
Epoch: [42] Step: [  70/ 125] time: 2001.9935, d_loss: 0.00000000, g_loss: 50.12009430
Epoch: [42] Step: [  71/ 125] time: 2007.8895, d_loss: 0.00000000, g_loss: 46.06441498
Epoch: [42] Step: [  72/ 125] time: 2013.9915, d_loss: 0.00000000, g_loss: 42.18460846
Epoch: [42] Step: [  73/ 125] time: 2020.3343, d_loss: 0.00000000, g_loss: 39.06307983
Epoch: [42] Step: [  74/ 125] time: 2026.4422, d_loss: 0.00000000, g_loss: 33.99032974
Epoch: [42] Step: [  75/ 125] time: 2032.6466, d_loss: 0.00000000, g_loss: 31.59662628
Epoch: [42] Step: [  76/ 125] time: 2038.5387, d_loss: 0.00000000, g_loss: 29.61314392
Epoch: [42] Step: [  77/ 125] time: 2044.4006, d_loss: 0.00000000, g_loss: 26.71594810
Epoch: [42] Step: [  78/ 125] time: 2050.5979, d_loss: 0.00000000, g_loss: 22.02521324
Epoch: [42] Step: [  79/ 125] time: 2056.6837, d_loss: 0.00000000, g_loss: 21.37123680
Epoch: [42] Step: [  80/ 125] time: 2062.8641, d_loss: 0.13541910, g_loss: 19.49159241
Epoch: [42] Step: [  81/ 125] time: 2068.8812, d_loss: 0.00000000, g_loss: 20.33651352
Epoch: [42] Step: [  82/ 125] time: 2075.0200, d_loss: 0.00000000, g_loss: 21.63442421
Epoch: [42] Step: [  83/ 125] time: 2081.3147, d_loss: 0.00000000, g_loss: 20.76937485
Epoch: [42] Step: [  84/ 125] time: 2087.7786, d_loss: 0.00000000, g_loss: 20.07511711
Epoch: [42] Step: [  85/ 125] time: 2094.1789, d_loss: 0.00000000, g_loss: 18.88593674
Epoch: [42] Step: [  86/ 125] time: 2100.4257, d_loss: 0.00000000, g_loss: 17.99884987
Epoch: [42] Step: [  87/ 125] time: 2106.8231, d_loss: 0.00000000, g_loss: 16.70872879
Epoch: [42] Step: [  88/ 125] time: 2113.1133, d_loss: 0.00000000, g_loss: 15.86806679
Epoch: [42] Step: [  89/ 125] time: 2118.9983, d_loss: 0.00000000, g_loss: 15.10555458
Epoch: [42] Step: [  90/ 125] time: 2125.0959, d_loss: 0.00000000, g_loss: 16.78090096
Epoch: [42] Step: [  91/ 125] time: 2131.5530, d_loss: 0.00000000, g_loss: 16.48291779
Epoch: [42] Step: [  92/ 125] time: 2137.5592, d_loss: 0.00000000, g_loss: 16.03170586
Epoch: [42] Step: [  93/ 125] time: 2143.7422, d_loss: 0.00000000, g_loss: 15.83016109
Epoch: [42] Step: [  94/ 125] time: 2149.7500, d_loss: 0.00000000, g_loss: 15.74814606
Epoch: [42] Step: [  95/ 125] time: 2155.7960, d_loss: 0.00000000, g_loss: 15.75412846
Epoch: [42] Step: [  96/ 125] time: 2162.4916, d_loss: 0.00000000, g_loss: 14.35866833
Epoch: [42] Step: [  97/ 125] time: 2168.6238, d_loss: 0.00000000, g_loss: 14.12867546
Epoch: [42] Step: [  98/ 125] time: 2174.4766, d_loss: 0.00000000, g_loss: 14.27794075
Epoch: [42] Step: [  99/ 125] time: 2180.4408, d_loss: 0.00000000, g_loss: 13.49620056
Epoch: [42] Step: [ 100/ 125] time: 2186.7782, d_loss: 0.00000000, g_loss: 13.52850056
Epoch: [42] Step: [ 101/ 125] time: 2193.2002, d_loss: 0.00000000, g_loss: 13.22474957
Epoch: [42] Step: [ 102/ 125] time: 2199.4295, d_loss: 0.00000000, g_loss: 11.94899464
Epoch: [42] Step: [ 103/ 125] time: 2205.5392, d_loss: 0.00000000, g_loss: 11.38165283
Epoch: [42] Step: [ 104/ 125] time: 2212.1525, d_loss: 0.00000000, g_loss: 13.85801983
Epoch: [42] Step: [ 105/ 125] time: 2218.0733, d_loss: 0.00000000, g_loss: 13.40610695
Epoch: [42] Step: [ 106/ 125] time: 2224.3277, d_loss: 0.00000000, g_loss: 14.24429131
Epoch: [42] Step: [ 107/ 125] time: 2230.4612, d_loss: 0.00000000, g_loss: 13.30866814
Epoch: [42] Step: [ 108/ 125] time: 2236.8978, d_loss: 0.00000000, g_loss: 13.40745068
Epoch: [42] Step: [ 109/ 125] time: 2242.8419, d_loss: 0.00000000, g_loss: 13.07413864
Epoch: [42] Step: [ 110/ 125] time: 2249.1906, d_loss: 0.00000000, g_loss: 12.30011845
Epoch: [42] Step: [ 111/ 125] time: 2255.5129, d_loss: 0.00000000, g_loss: 12.19997215
Epoch: [42] Step: [ 112/ 125] time: 2261.7554, d_loss: 0.00000000, g_loss: 11.14980125
Epoch: [42] Step: [ 113/ 125] time: 2268.1554, d_loss: 0.00000000, g_loss: 10.82314110
Epoch: [42] Step: [ 114/ 125] time: 2274.3470, d_loss: 0.00000000, g_loss: 11.86292362
Epoch: [42] Step: [ 115/ 125] time: 2280.4439, d_loss: 0.00000000, g_loss: 12.09897518
Epoch: [42] Step: [ 116/ 125] time: 2286.8345, d_loss: 0.00000000, g_loss: 11.74490452
Epoch: [42] Step: [ 117/ 125] time: 2293.0830, d_loss: 0.00000000, g_loss: 11.25921059
Epoch: [42] Step: [ 118/ 125] time: 2298.9327, d_loss: 0.00000000, g_loss: 11.12838554
Epoch: [42] Step: [ 119/ 125] time: 2305.4506, d_loss: 0.00000000, g_loss: 10.35240173
Epoch: [42] Step: [ 120/ 125] time: 2311.6279, d_loss: 0.00000000, g_loss: 9.45136166
Epoch: [42] Step: [ 121/ 125] time: 2318.2415, d_loss: 0.00000000, g_loss: 10.46597099
Epoch: [42] Step: [ 122/ 125] time: 2324.6722, d_loss: 0.00000000, g_loss: 10.52326775
Epoch: [42] Step: [ 123/ 125] time: 2331.1039, d_loss: 0.00000000, g_loss: 9.54703236
Epoch: [42] Step: [ 124/ 125] time: 2337.1503, d_loss: 0.00000000, g_loss: 8.05491638
Epoch: [43] Step: [   0/ 125] time: 2344.3169, d_loss: 0.00000000, g_loss: 5.96343708
Epoch: [43] Step: [   1/ 125] time: 2349.8882, d_loss: 0.15319607, g_loss: 2.82139659
Epoch: [43] Step: [   2/ 125] time: 2355.4083, d_loss: 0.00000000, g_loss: 14.02075005
Epoch: [43] Step: [   3/ 125] time: 2361.3344, d_loss: 0.00000000, g_loss: 17.94528198
Epoch: [43] Step: [   4/ 125] time: 2367.0740, d_loss: 0.00000000, g_loss: 20.25917625
Epoch: [43] Step: [   5/ 125] time: 2372.8911, d_loss: 0.00000000, g_loss: 39.60735321
Epoch: [43] Step: [   6/ 125] time: 2378.2925, d_loss: 0.00000000, g_loss: 29.12957764
Epoch: [43] Step: [   7/ 125] time: 2383.7292, d_loss: 0.00000000, g_loss: 24.68461990
Epoch: [43] Step: [   8/ 125] time: 2389.5817, d_loss: 0.00000000, g_loss: 19.80625153
Epoch: [43] Step: [   9/ 125] time: 2395.6885, d_loss: 0.00000000, g_loss: 14.92404175
Epoch: [43] Step: [  10/ 125] time: 2401.3158, d_loss: 0.07066286, g_loss: 7.57200336
Epoch: [43] Step: [  11/ 125] time: 2407.1370, d_loss: 0.04220510, g_loss: 6.92569447
Epoch: [43] Step: [  12/ 125] time: 2413.2628, d_loss: 0.00000000, g_loss: 43.52571487
Epoch: [43] Step: [  13/ 125] time: 2419.2669, d_loss: 0.00000000, g_loss: 23.73163033
Epoch: [43] Step: [  14/ 125] time: 2425.0383, d_loss: 0.00000000, g_loss: 52.58944702
Epoch: [43] Step: [  15/ 125] time: 2431.0317, d_loss: 0.00000000, g_loss: 46.11093521
Epoch: [43] Step: [  16/ 125] time: 2437.1919, d_loss: 0.00000000, g_loss: 37.34868240
Epoch: [43] Step: [  17/ 125] time: 2443.1933, d_loss: 0.00000000, g_loss: 32.86842728
Epoch: [43] Step: [  18/ 125] time: 2449.2690, d_loss: 0.00000000, g_loss: 25.60663223
Epoch: [43] Step: [  19/ 125] time: 2455.4481, d_loss: 0.20418468, g_loss: 14.94770145
Epoch: [43] Step: [  20/ 125] time: 2461.5644, d_loss: 0.00000000, g_loss: 28.94905663
Epoch: [43] Step: [  21/ 125] time: 2467.5551, d_loss: 0.02674003, g_loss: 12.67425919
Epoch: [43] Step: [  22/ 125] time: 2473.5327, d_loss: 0.00000000, g_loss: 22.81384850
Epoch: [43] Step: [  23/ 125] time: 2479.5707, d_loss: 0.00000000, g_loss: 24.37554741
Epoch: [43] Step: [  24/ 125] time: 2485.7387, d_loss: 0.00000000, g_loss: 18.50641632
Epoch: [43] Step: [  25/ 125] time: 2491.5982, d_loss: 2.46359468, g_loss: 0.31111354
Epoch: [43] Step: [  26/ 125] time: 2497.4077, d_loss: 0.05525055, g_loss: 46.75169754
Epoch: [43] Step: [  27/ 125] time: 2503.5791, d_loss: 0.19502901, g_loss: 49.20355988
Epoch: [43] Step: [  28/ 125] time: 2509.2148, d_loss: 0.09405541, g_loss: 46.94564819
Epoch: [43] Step: [  29/ 125] time: 2515.2496, d_loss: 0.00000000, g_loss: 30.07687759
Epoch: [43] Step: [  30/ 125] time: 2521.1991, d_loss: 0.00000000, g_loss: 25.05174255
Epoch: [43] Step: [  31/ 125] time: 2527.2403, d_loss: 22.42697334, g_loss: 20.56175232
Epoch: [43] Step: [  32/ 125] time: 2533.4823, d_loss: 0.00000000, g_loss: 19.18313599
Epoch: [43] Step: [  33/ 125] time: 2539.9462, d_loss: 0.00000000, g_loss: 16.69177628
Epoch: [43] Step: [  34/ 125] time: 2546.2924, d_loss: 0.00000000, g_loss: 14.68018532
Epoch: [43] Step: [  35/ 125] time: 2552.7260, d_loss: 0.00000000, g_loss: 13.25786400
Epoch: [43] Step: [  36/ 125] time: 2558.3854, d_loss: 0.00000000, g_loss: 9.24787045
Epoch: [43] Step: [  37/ 125] time: 2564.5409, d_loss: 0.00000000, g_loss: 12.05507469
Epoch: [43] Step: [  38/ 125] time: 2570.2018, d_loss: 0.00000000, g_loss: 43.43870926
Epoch: [43] Step: [  39/ 125] time: 2576.3421, d_loss: 0.00000000, g_loss: 48.00936890
Epoch: [43] Step: [  40/ 125] time: 2582.5352, d_loss: 16.91164017, g_loss: 43.60601425
Epoch: [43] Step: [  41/ 125] time: 2588.3614, d_loss: 0.00000000, g_loss: 39.31374359
Epoch: [43] Step: [  42/ 125] time: 2594.2609, d_loss: 0.00000000, g_loss: 40.71094131
Epoch: [43] Step: [  43/ 125] time: 2600.6038, d_loss: 0.00000000, g_loss: 37.03821564
Epoch: [43] Step: [  44/ 125] time: 2606.4775, d_loss: 0.00000000, g_loss: 33.66027832
Epoch: [43] Step: [  45/ 125] time: 2612.2868, d_loss: 0.00000000, g_loss: 32.91457748
Epoch: [43] Step: [  46/ 125] time: 2618.0930, d_loss: 0.00000000, g_loss: 30.88724899
Epoch: [43] Step: [  47/ 125] time: 2624.2080, d_loss: 0.00000000, g_loss: 30.23954391
Epoch: [43] Step: [  48/ 125] time: 2630.2962, d_loss: 0.00000000, g_loss: 30.74888420
Epoch: [43] Step: [  49/ 125] time: 2636.4221, d_loss: 0.00000000, g_loss: 29.67074585
Epoch: [43] Step: [  50/ 125] time: 2642.4947, d_loss: 0.00000000, g_loss: 26.18516541
Epoch: [43] Step: [  51/ 125] time: 2648.7225, d_loss: 0.00000000, g_loss: 25.45030975
Epoch: [43] Step: [  52/ 125] time: 2655.1530, d_loss: 0.00000000, g_loss: 26.26815605
Epoch: [43] Step: [  53/ 125] time: 2661.3177, d_loss: 0.00000000, g_loss: 26.02431679
Epoch: [43] Step: [  54/ 125] time: 2667.3065, d_loss: 0.00000000, g_loss: 24.71571350
Epoch: [43] Step: [  55/ 125] time: 2673.4263, d_loss: 0.00000000, g_loss: 24.69684792
Epoch: [43] Step: [  56/ 125] time: 2679.6066, d_loss: 0.00000000, g_loss: 23.82201385
Epoch: [43] Step: [  57/ 125] time: 2685.8667, d_loss: 0.00000000, g_loss: 23.34708023
Epoch: [43] Step: [  58/ 125] time: 2691.7526, d_loss: 0.00000000, g_loss: 23.11966324
Epoch: [43] Step: [  59/ 125] time: 2697.7909, d_loss: 0.00000000, g_loss: 23.20897293
Epoch: [43] Step: [  60/ 125] time: 2703.7560, d_loss: 0.00000000, g_loss: 22.72104263
Epoch: [43] Step: [  61/ 125] time: 2709.9902, d_loss: 0.00000000, g_loss: 21.41309738
Epoch: [43] Step: [  62/ 125] time: 2715.8091, d_loss: 0.00000000, g_loss: 22.33839607
